Ost;Nord;PLZ;Gemeinde;Dorf;Strasse;Hausnummer
33311.39;373885.06;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;53
33344.47;373859.79;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;54
33365.05;373886.39;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;55
33421.35;373894.31;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;56
33485.06;373854.93;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;58
33509.28;373833.92;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;59
33339.90;373974.02;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;63
33248.23;373843.39;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;64
33387.49;373760.74;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;65
33371.09;373788.05;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;66
33410.53;373781.07;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;68
33387.12;373808.18;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;69
33376.00;373834.00;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;70
33433.94;373805.50;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;71
33406.15;373833.57;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;72
33393.72;373862.51;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;73
33436.00;373844.00;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;74
33461.06;373819.21;4142;Pfarrkirchen im Muehlkreis;Altenhof;Altenhof;75
35835.96;379412.40;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;1
35818.78;379345.36;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;2
35804.82;379324.20;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;3
35717.00;379279.00;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;5
35715.05;379325.52;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;6
35691.63;379253.83;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;7
35720.68;379238.17;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;8
36094.00;379113.00;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;9
35515.11;379743.79;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;10
35871.68;379508.66;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;11
35704.74;379067.33;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;12
36360.19;379310.01;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;13
36694.15;379064.55;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;14
35617.89;379140.79;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;15
36074.56;379593.85;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;16
35826.00;379474.00;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;17
35860.00;379320.00;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;18
36532.47;379250.89;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;19
36339.77;379322.22;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;20
35825.85;379423.69;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;21
35858.05;379286.64;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;22
35680.50;379143.23;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;23
35768.15;379212.31;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;24
35734.00;379189.25;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;25
35537.47;379731.16;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;26
35645.63;379207.20;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;27
35748.63;379300.67;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;28
35794.89;379535.43;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;29
35794.09;379492.03;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;30
35816.72;379370.11;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;32
35653.32;379271.73;4144;Pfarrkirchen im Muehlkreis;Amesedt;Amesedt;33
37079.58;373735.84;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;1
37044.72;373723.95;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;2
37006.00;373751.07;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;3
37001.46;373713.22;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;4
36996.27;373710.30;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;4
37131.81;374323.20;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;5
37097.99;373713.79;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;6
36788.71;374321.25;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;7
37093.26;373768.57;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;8
37075.96;373698.82;4141;Pfarrkirchen im Muehlkreis;Atzgersdorf;Atzgersdorf;9
35012.32;373254.01;4141;Pfarrkirchen im Muehlkreis;Berg bei Hamet;Berg bei Hamet;1
35100.27;373271.34;4141;Pfarrkirchen im Muehlkreis;Berg bei Hamet;Berg bei Hamet;3
35107.57;373274.53;4141;Pfarrkirchen im Muehlkreis;Berg bei Hamet;Berg bei Hamet;3
33551.93;375572.33;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;1
33546.91;375570.67;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;2
33560.95;375627.47;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;3
33613.00;375579.00;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;4
33668.32;375305.81;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;5
33657.10;375506.99;4142;Pfarrkirchen im Muehlkreis;Eilmannsberg;Eilmannsberg;6
35219.56;377793.66;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;2
35267.10;377786.72;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;3
35297.61;377803.70;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;4
35327.93;377781.71;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;5
35352.36;377740.15;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;7
35816.52;377548.47;4141;Pfarrkirchen im Muehlkreis;Erdmannsdorf;Erdmannsdorf;8
33693.76;375017.70;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;1
33763.87;375006.39;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;2
34014.90;375009.16;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;3
34040.32;374927.47;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;4
34187.03;375456.66;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;5
33801.65;375050.15;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;8
33840.11;375044.92;4142;Pfarrkirchen im Muehlkreis;Falkenhof;Falkenhof;9
33784.74;378829.28;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;1
33805.04;378872.41;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;2
33757.66;378907.20;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;3
33721.61;378942.21;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;4
33680.24;378930.76;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;5
33655.39;378989.23;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;6
33606.14;379055.00;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;7
33613.09;379008.46;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;8
33144.05;379001.03;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;9
33061.03;379111.69;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;11
32816.96;379003.53;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;12
32830.92;378977.91;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;13
33768.02;379070.74;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;14
33195.93;378854.81;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;15
33087.34;378691.06;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;16
33087.99;379039.98;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;17
32764.00;379089.73;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;18
32800.50;379081.30;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;19
32835.00;379105.00;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;20
33069.06;378713.95;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;21
33060.47;378733.33;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;22
33048.36;378753.31;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;23
32738.00;379147.00;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;24
33083.16;378973.47;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;25
32774.86;379143.32;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;26
32809.72;379126.96;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;27
32876.32;379030.21;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;28
32904.42;379000.78;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;29
33057.90;379165.97;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;30
32985.72;378825.73;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;31
33013.50;378807.29;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;32
32531.02;379193.33;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;33
32559.05;379181.03;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;34
32883.82;379078.74;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;35
32929.76;379042.43;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;37
32951.02;379024.55;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;38
33065.16;379028.01;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;39
33818.71;378810.59;4144;Pfarrkirchen im Muehlkreis;Grettenbach;Grettenbach;40
35853.19;373993.20;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;1
35858.35;373922.89;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;2
35864.02;373885.24;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;3
35873.24;373840.70;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;4
35861.19;373808.29;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;5
35859.00;373771.00;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;6
35857.02;373738.46;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;7
35882.83;373717.33;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;8
35874.49;373668.85;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;9
35909.70;373623.73;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;10
35690.14;373441.54;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;11
35815.82;373931.23;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;12
35690.14;373441.54;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;13
35818.58;373754.17;4141;Pfarrkirchen im Muehlkreis;Hamet;Hamet;14
34300.90;376496.05;4141;Pfarrkirchen im Muehlkreis;Hinterleithen;Hinterleithen;1
34354.54;376530.80;4141;Pfarrkirchen im Muehlkreis;Hinterleithen;Hinterleithen;2
33405.00;374877.00;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;1
33460.46;374894.15;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;2
33468.48;374540.92;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;3
33503.18;374537.57;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;3
33471.95;374571.81;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;3
33509.00;374624.00;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;4
33509.00;374597.00;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;4
33480.19;374412.65;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;5
33235.23;374618.52;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;6
33210.60;374640.88;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;7
33210.60;374640.88;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;7
33380.43;374499.68;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;9
33549.46;374891.85;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;10
33572.56;374908.52;4142;Pfarrkirchen im Muehlkreis;Hochhaus;Hochhaus;11
37306.90;373081.85;4141;Pfarrkirchen im Muehlkreis;Irnezedt;Irnezedt;1
37264.84;373054.77;4141;Pfarrkirchen im Muehlkreis;Irnezedt;Irnezedt;2
37164.40;373051.76;4141;Pfarrkirchen im Muehlkreis;Irnezedt;Irnezedt;3
34048.00;377511.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;1
34027.00;377525.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;1
34032.60;377502.53;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;2
34061.68;377464.02;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;3
34018.00;377428.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;4
34059.00;377388.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;5
34032.07;377338.85;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;7
34064.31;377295.05;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;8
34082.29;377268.05;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;9
34370.95;377873.53;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;10
34075.06;377463.67;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;11
33996.26;377457.67;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;12
33945.53;377537.45;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;13
33971.71;377530.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;14
34036.16;377243.74;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;15
34011.45;377253.79;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;16
33982.90;377267.73;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;17
33954.16;377283.09;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;18
34083.00;377218.00;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;19
33968.29;377561.66;4144;Pfarrkirchen im Muehlkreis;Karlsbach;Karlsbach;
32963.93;377182.94;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;1
32998.00;377142.00;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;3
32988.00;377107.00;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;4
32905.36;377222.67;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;5
32830.32;377280.90;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;6
32896.36;377349.46;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;7
32890.96;377373.30;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;8
32873.90;377475.64;4144;Pfarrkirchen im Muehlkreis;Konzing;Konzing;9
33968.20;374495.04;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;1
34158.60;374529.65;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;2
34038.57;374874.98;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;3
34111.96;374863.99;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;3
34054.00;374837.00;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;4
34256.40;374839.17;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;5
34280.66;374832.88;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;6
34202.67;374810.88;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;7
34031.49;374725.54;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;8
33942.93;374555.30;4142;Pfarrkirchen im Muehlkreis;Muehlholz;Muehlholz;9
32928.53;371494.54;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;19
32869.00;371303.00;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;21
32859.00;371257.00;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;21
32846.00;371313.00;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;21
32868.00;371311.00;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;21
32879.65;371563.33;4085;Pfarrkirchen im Muehlkreis;Niederranna;Niederranna;23
33272.92;377849.16;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;1
33259.97;377864.80;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;1
33281.13;377927.18;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;3
33298.35;377977.49;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;4
33317.36;377964.82;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;4
33372.33;378020.13;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;5
33299.62;377936.36;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;6
33316.93;377949.56;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;7
33352.09;377958.34;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;8
33388.80;378010.34;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;9
33472.10;378351.00;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;10
33553.35;378290.45;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;10
33588.73;378258.15;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;10
33471.00;378331.00;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;10
33436.24;378429.36;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;11
33507.56;378409.60;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;12
33570.33;378371.42;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;13
33395.88;377973.50;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;14
33340.08;377907.40;4144;Pfarrkirchen im Muehlkreis;Pernerstorf;Pernerstorf;15
36563.71;374127.99;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;1
36445.69;374131.48;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;2
36428.47;374085.74;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;3
36421.66;374106.55;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;4
36340.05;374140.84;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;5
36406.54;374130.27;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;7
36332.99;374120.71;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;9
36333.01;374092.01;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;10
36344.00;374069.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;11
36352.09;374058.51;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;12
36351.75;374043.62;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;12
36435.54;374197.72;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;13
36434.28;373978.68;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;13
36456.64;374090.26;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;13
36376.08;374041.47;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;14
36402.02;374044.61;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;15
36430.85;374050.34;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;16
36446.86;374053.83;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;17
36457.23;374068.83;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;18
36476.74;374068.84;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;19
36488.15;374068.18;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;20
36545.36;374030.25;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;21
36464.42;374052.83;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;22
36292.01;373766.04;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;23
36117.45;374133.34;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;24
36412.92;374070.46;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;26
36519.76;374113.50;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;27
36485.65;374098.97;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;28
36499.00;374103.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;29
36511.72;374074.97;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;30
36514.68;374015.65;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;31
36518.29;374017.37;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;31
36555.24;374005.12;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;32
36566.47;374035.46;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;33
36671.74;373566.65;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;34
36618.36;373578.04;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;34
36302.87;374164.54;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;35
36263.00;374175.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;36
36227.00;374180.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;37
36169.68;374185.60;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;38
36178.90;374148.18;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;39
36518.00;374152.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;40
36475.00;374173.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;40
36498.75;374197.89;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;41
36517.35;374227.93;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;42
36520.69;374280.47;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;44
36629.18;374372.99;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;45
36522.61;374313.10;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;46
36521.54;374348.10;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;47
36490.23;374268.59;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;48
36497.22;374311.89;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;49
36321.00;374193.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;50
36289.00;374196.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;51
36244.00;374205.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;52
36206.00;374217.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;53
36186.00;374222.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;54
